rfq_id,timestamp,bond_name,tenor,coupon,mid_price_cbbt,spread_price_cbbt,best_bid_mts,best_ask_mts,ytm,dv01,tier,side,volume_meur,num_dealers,quoted_price,won,closed_away,cover_price
RFQ_0638,2025-11-12 07:32:42,ESP 30Y,30,4.0,101.9186,0.20179,101.7555,102.1095,3.8905,0.17696,3,2,10.42,15,101.8133,0,1,101.8417
RFQ_0639,2025-11-12 07:42:11,ESP 10Y,10,3.5,99.1579,0.11438,99.0927,99.2573,3.6018,0.08229,1,2,13.15,4,99.0928,0,1,99.0987
RFQ_0640,2025-11-12 07:57:24,ESP 10Y,10,3.5,99.1967,0.10299,99.119,99.2836,3.5971,0.08229,1,1,15.12,2,99.1971,0,1,99.1881
RFQ_0641,2025-11-13 00:11:09,ESP 30Y,30,4.0,101.9738,0.39599,101.804,102.158,3.8874,0.17696,3,2,6.49,15,101.9251,0,0,
RFQ_0642,2025-11-13 00:13:20,ESP 30Y,30,4.0,102.023,0.21436,101.8494,102.2034,3.8846,0.17696,3,2,2.64,2,101.9324,0,1,101.9619
RFQ_0643,2025-11-13 00:15:36,ESP 10Y,10,3.5,99.1857,0.20343,99.0844,99.249,3.5984,0.08229,3,2,18.14,7,99.1409,0,0,
RFQ_0644,2025-11-13 00:16:52,ESP 10Y,10,3.5,99.1684,0.17201,99.0925,99.2571,3.6005,0.08229,2,2,17.58,7,99.1423,0,1,99.1554
RFQ_0645,2025-11-13 00:26:50,ESP 2Y,2,2.75,99.4759,0.02751,99.4544,99.4926,3.024,0.01906,1,2,7.02,2,99.4762,1,0,
RFQ_0646,2025-11-13 00:27:31,ESP 10Y,10,3.5,99.1864,0.15101,99.1237,99.2883,3.5983,0.08229,3,1,1.46,7,99.2374,0,1,99.228
RFQ_0647,2025-11-13 00:30:54,ESP 5Y,5,3.25,99.3931,0.07755,99.3396,99.4298,3.384,0.04507,3,2,5.6,3,99.3628,0,1,99.3631
RFQ_0648,2025-11-13 00:46:47,ESP 30Y,30,4.0,101.9923,0.3079,101.822,102.176,3.8864,0.17696,2,2,8.06,6,101.8961,0,0,
RFQ_0649,2025-11-13 00:54:16,ESP 10Y,10,3.5,99.1946,0.20503,99.1022,99.2668,3.5973,0.08229,2,2,1.81,6,99.1414,0,1,99.1545
RFQ_0650,2025-11-13 00:58:52,ESP 10Y,10,3.5,99.2115,0.11011,99.157,99.3216,3.5953,0.08229,3,2,2.37,1,99.1571,1,0,
RFQ_0651,2025-11-13 01:05:40,ESP 2Y,2,2.75,99.4744,0.03839,99.4506,99.4888,3.0248,0.01906,3,1,11.24,4,99.4833,0,0,
RFQ_0652,2025-11-13 01:10:18,ESP 10Y,10,3.5,99.1933,0.14885,99.092,99.2566,3.5975,0.08229,3,2,3.54,10,99.1366,0,1,99.1536
RFQ_0653,2025-11-13 01:20:36,ESP 15Y,15,3.75,99.4934,0.23745,99.3772,99.6018,3.7949,0.11228,3,1,1.45,4,99.5555,0,1,99.5409
RFQ_0654,2025-11-13 01:22:10,ESP 15Y,15,3.75,99.5312,0.13926,99.4175,99.6421,3.7916,0.11228,3,1,2.38,6,99.5903,0,0,
RFQ_0655,2025-11-13 01:23:18,ESP 10Y,10,3.5,99.184,0.14293,99.1131,99.2777,3.5986,0.08229,2,1,4.92,12,99.2208,0,1,99.2002
RFQ_0656,2025-11-13 01:31:57,ESP 10Y,10,3.5,99.1873,0.11768,99.1168,99.2814,3.5982,0.08229,2,1,5.5,7,99.203,0,1,99.1859
RFQ_0657,2025-11-13 01:37:34,ESP 10Y,10,3.5,99.1823,0.09934,99.0918,99.2564,3.5988,0.08229,3,2,13.01,6,99.0982,0,1,99.1103
RFQ_0658,2025-11-13 01:45:16,ESP 30Y,30,4.0,102.1323,0.25787,101.9085,102.2625,3.8785,0.17696,1,2,52.85,2,102.121,0,1,102.1659
RFQ_0659,2025-11-13 01:48:52,ESP 10Y,10,3.5,99.1921,0.15282,99.1155,99.2801,3.5976,0.08229,3,2,4.03,4,99.1626,0,1,99.1818
RFQ_0660,2025-11-13 01:49:20,ESP 15Y,15,3.75,99.5271,0.23322,99.4326,99.6572,3.7919,0.11228,2,1,2.89,2,99.5704,0,0,
RFQ_0661,2025-11-13 01:49:49,ESP 30Y,30,4.0,102.107,0.19405,101.9268,102.2808,3.8799,0.17696,3,2,4.05,7,102.0126,0,0,
RFQ_0662,2025-11-13 01:58:15,ESP 5Y,5,3.25,99.4034,0.08528,99.3625,99.4527,3.3817,0.04507,1,2,13.54,8,99.3993,0,1,99.4087
RFQ_0663,2025-11-13 01:59:57,ESP 2Y,2,2.75,99.4767,0.04549,99.4571,99.4953,3.0236,0.01906,3,1,2.3,2,99.4927,0,0,
RFQ_0664,2025-11-13 02:00:02,ESP 15Y,15,3.75,99.5194,0.12661,99.4244,99.649,3.7926,0.11228,3,2,4.57,6,99.4245,0,0,
RFQ_0665,2025-11-13 02:00:17,ESP 15Y,15,3.75,99.5623,0.20199,99.4529,99.6775,3.7888,0.11228,2,1,13.76,7,99.5963,0,0,
RFQ_0666,2025-11-13 02:06:01,ESP 15Y,15,3.75,99.5524,0.24113,99.4435,99.6681,3.7897,0.11228,3,1,7.37,8,99.6621,0,1,99.64
RFQ_0667,2025-11-13 02:07:24,ESP 15Y,15,3.75,99.5576,0.16024,99.4577,99.6823,3.7892,0.11228,3,1,2.62,2,99.6368,0,0,
RFQ_0668,2025-11-13 02:07:49,ESP 15Y,15,3.75,99.5225,0.18377,99.4018,99.6264,3.7923,0.11228,2,1,26.01,3,99.6077,0,0,
RFQ_0669,2025-11-13 02:09:24,ESP 15Y,15,3.75,99.4988,0.23793,99.4142,99.6388,3.7944,0.11228,3,2,1.98,6,99.4148,0,1,99.4461
RFQ_0670,2025-11-13 02:09:41,ESP 30Y,30,4.0,102.0297,0.4081,101.8377,102.1917,3.8843,0.17696,3,2,2.46,6,101.8505,0,1,101.8876
RFQ_0671,2025-11-13 02:13:44,ESP 10Y,10,3.5,99.1383,0.1107,99.0509,99.2155,3.6042,0.08229,2,2,2.51,8,99.097,0,1,99.1179
RFQ_0672,2025-11-13 02:20:02,ESP 5Y,5,3.25,99.3539,0.05453,99.3163,99.4065,3.3927,0.04507,2,1,0.97,2,99.355,0,1,99.3459
RFQ_0673,2025-11-13 02:20:55,ESP 10Y,10,3.5,99.1687,0.20108,99.0955,99.2601,3.6005,0.08229,2,1,7.43,12,99.1746,0,1,99.1614
RFQ_0674,2025-11-13 02:34:19,ESP 15Y,15,3.75,99.6174,0.17253,99.4709,99.6955,3.7839,0.11228,3,2,2.85,3,99.5625,0,0,
RFQ_0675,2025-11-13 02:38:16,ESP 10Y,10,3.5,99.1706,0.15179,99.0788,99.2434,3.6002,0.08229,3,1,2.24,8,99.2307,0,0,
RFQ_0676,2025-11-13 02:41:31,ESP 10Y,10,3.5,99.1631,0.11195,99.0807,99.2453,3.6011,0.08229,3,2,2.94,4,99.0991,0,1,99.1077
RFQ_0677,2025-11-13 02:50:19,ESP 30Y,30,4.0,101.9021,0.36475,101.7114,102.0654,3.8914,0.17696,3,2,3.86,5,101.7713,0,1,101.7895
RFQ_0678,2025-11-13 03:10:35,ESP 15Y,15,3.75,99.4831,0.13001,99.3707,99.5953,3.7958,0.11228,2,1,13.18,15,99.5004,0,1,99.4609
RFQ_0679,2025-11-13 03:14:28,ESP 10Y,10,3.5,99.1589,0.12627,99.1033,99.2679,3.6017,0.08229,3,2,3.6,7,99.1077,0,1,99.1123
RFQ_0680,2025-11-13 03:17:25,ESP 10Y,10,3.5,99.2125,0.20142,99.146,99.3106,3.5951,0.08229,2,1,2.44,7,99.2363,0,1,99.2248
RFQ_0681,2025-11-13 03:21:36,ESP 10Y,10,3.5,99.1858,0.08963,99.0927,99.2573,3.5984,0.08229,3,2,2.86,1,99.12,1,0,
RFQ_0682,2025-11-13 03:21:57,ESP 10Y,10,3.5,99.1678,0.12081,99.0786,99.2432,3.6006,0.08229,1,2,21.83,3,99.1652,0,1,99.1744
RFQ_0683,2025-11-13 03:27:12,ESP 10Y,10,3.5,99.1767,0.1012,99.0783,99.2429,3.5995,0.08229,1,1,15.83,15,99.1844,0,0,
RFQ_0684,2025-11-13 03:28:09,ESP 15Y,15,3.75,99.5446,0.20789,99.3987,99.6233,3.7904,0.11228,3,2,1.02,15,99.4516,0,1,99.4745
RFQ_0685,2025-11-13 03:38:31,ESP 30Y,30,4.0,101.9504,0.19876,101.7688,102.1228,3.8887,0.17696,1,1,4.06,15,101.9723,0,1,101.9458
RFQ_0686,2025-11-13 03:39:06,ESP 15Y,15,3.75,99.6379,0.12467,99.4908,99.7154,3.7821,0.11228,1,1,10.87,10,99.6616,0,1,99.6349
RFQ_0687,2025-11-13 03:39:41,ESP 15Y,15,3.75,99.5055,0.13974,99.3767,99.6013,3.7938,0.11228,2,1,5.4,15,99.5552,0,1,99.5527
RFQ_0688,2025-11-13 03:52:31,ESP 5Y,5,3.25,99.3988,0.11128,99.3579,99.4481,3.3827,0.04507,2,2,6.24,6,99.3866,0,0,
RFQ_0689,2025-11-13 04:16:12,ESP 10Y,10,3.5,99.1922,0.08802,99.1202,99.2848,3.5976,0.08229,2,1,15.87,6,99.2434,0,1,99.242
RFQ_0690,2025-11-13 04:16:14,ESP 30Y,30,4.0,101.8988,0.34397,101.6985,102.0525,3.8916,0.17696,1,1,23.28,4,101.899,1,0,
RFQ_0691,2025-11-13 04:17:53,ESP 15Y,15,3.75,99.4936,0.23563,99.3861,99.6107,3.7949,0.11228,3,2,6.81,7,99.5075,0,1,99.5218
RFQ_0692,2025-11-13 04:22:12,ESP 5Y,5,3.25,99.3936,0.08975,99.3308,99.421,3.3839,0.04507,2,2,7.42,3,99.3779,0,1,99.3835
RFQ_0693,2025-11-13 04:22:45,ESP 15Y,15,3.75,99.5627,0.25695,99.4735,99.6981,3.7888,0.11228,3,2,6.69,3,99.532,0,0,
RFQ_0694,2025-11-13 04:22:58,ESP 15Y,15,3.75,99.5374,0.25013,99.4402,99.6648,3.791,0.11228,1,1,74.91,6,99.5579,1,0,
RFQ_0695,2025-11-13 04:27:22,ESP 5Y,5,3.25,99.4056,0.09332,99.3592,99.4494,3.3812,0.04507,2,1,5.74,15,99.4287,0,1,99.4199
RFQ_0696,2025-11-13 04:33:47,ESP 5Y,5,3.25,99.3728,0.05002,99.3201,99.4103,3.3885,0.04507,2,1,3.54,10,99.3898,0,1,99.3859
RFQ_0697,2025-11-13 04:54:03,ESP 15Y,15,3.75,99.5507,0.25704,99.4507,99.6753,3.7898,0.11228,1,1,4.41,3,99.5577,0,1,99.5519
RFQ_0698,2025-11-13 04:58:39,ESP 15Y,15,3.75,99.5416,0.17691,99.4225,99.6471,3.7906,0.11228,3,2,4.7,10,99.4364,0,0,
RFQ_0699,2025-11-13 05:05:59,ESP 5Y,5,3.25,99.412,0.08704,99.3712,99.4614,3.3798,0.04507,2,2,7.02,2,99.4085,0,0,
RFQ_0700,2025-11-13 05:06:00,ESP 5Y,5,3.25,99.4149,0.06025,99.3647,99.4549,3.3791,0.04507,1,1,21.53,4,99.4327,0,1,99.4284
RFQ_0701,2025-11-13 05:12:49,ESP 5Y,5,3.25,99.3889,0.10911,99.3317,99.4219,3.3849,0.04507,2,1,24.69,4,99.409,0,1,99.4087
RFQ_0702,2025-11-13 05:32:40,ESP 2Y,2,2.75,99.4698,0.02381,99.4491,99.4873,3.0272,0.01906,1,2,7.26,8,99.4652,0,1,99.4711
RFQ_0703,2025-11-13 05:35:07,ESP 10Y,10,3.5,99.198,0.09535,99.1388,99.3034,3.5969,0.08229,3,2,3.01,6,99.1405,0,1,99.1572
RFQ_0704,2025-11-13 05:36:18,ESP 15Y,15,3.75,99.5743,0.17654,99.4629,99.6875,3.7877,0.11228,1,2,30.78,3,99.5205,0,0,
RFQ_0705,2025-11-13 05:37:04,ESP 10Y,10,3.5,99.1662,0.17291,99.0915,99.2561,3.6008,0.08229,2,1,12.84,8,99.1912,0,0,
RFQ_0706,2025-11-13 05:55:51,ESP 15Y,15,3.75,99.5735,0.25768,99.4482,99.6728,3.7878,0.11228,3,2,2.49,8,99.5102,0,1,99.5143
RFQ_0707,2025-11-13 06:04:59,ESP 5Y,5,3.25,99.3902,0.08917,99.3412,99.4314,3.3846,0.04507,3,1,1.29,3,99.4168,0,1,99.4112
RFQ_0708,2025-11-13 06:13:24,ESP 15Y,15,3.75,99.4993,0.2031,99.3886,99.6132,3.7944,0.11228,2,1,10.33,15,99.5151,0,1,99.4932
RFQ_0709,2025-11-13 06:30:56,ESP 5Y,5,3.25,99.3984,0.08793,99.3405,99.4307,3.3828,0.04507,3,1,3.26,15,99.4306,0,0,
RFQ_0710,2025-11-13 06:40:15,ESP 10Y,10,3.5,99.1901,0.14537,99.1027,99.2673,3.5979,0.08229,2,1,3.27,2,99.2351,0,1,99.2175
RFQ_0711,2025-11-13 06:45:29,ESP 10Y,10,3.5,99.2198,0.17308,99.1363,99.3009,3.5943,0.08229,1,1,6.61,10,99.2232,1,0,
RFQ_0712,2025-11-13 07:01:17,ESP 5Y,5,3.25,99.3991,0.06351,99.3526,99.4428,3.3826,0.04507,3,2,5.42,3,99.37,0,1,99.3763
RFQ_0713,2025-11-13 07:11:18,ESP 5Y,5,3.25,99.4049,0.04703,99.36,99.4502,3.3814,0.04507,2,2,13.62,6,99.3998,0,0,
RFQ_0714,2025-11-13 07:14:16,ESP 5Y,5,3.25,99.3969,0.09537,99.3598,99.45,3.3831,0.04507,3,2,0.51,2,99.3599,0,0,
RFQ_0715,2025-11-13 07:41:49,ESP 15Y,15,3.75,99.5378,0.1162,99.4074,99.632,3.791,0.11228,2,2,7.93,3,99.4241,0,1,99.4366
RFQ_0716,2025-11-13 07:43:03,ESP 15Y,15,3.75,99.5512,0.28061,99.4539,99.6785,3.7898,0.11228,3,2,5.62,6,99.4783,0,1,99.5014
RFQ_0717,2025-11-13 07:47:23,ESP 5Y,5,3.25,99.3987,0.0859,99.3467,99.4369,3.3827,0.04507,3,2,9.27,2,99.3599,0,1,99.3638
RFQ_0718,2025-11-13 07:48:42,ESP 2Y,2,2.75,99.4711,0.02974,99.4601,99.4983,3.0265,0.01906,1,2,102.8,8,99.4726,1,0,
RFQ_0719,2025-11-13 07:56:06,ESP 10Y,10,3.5,99.2136,0.14252,99.1374,99.302,3.595,0.08229,3,2,1.42,5,99.1661,0,1,99.1761
RFQ_0720,2025-11-13 07:58:42,ESP 15Y,15,3.75,99.5246,0.17802,99.4017,99.6263,3.7921,0.11228,3,2,13.36,12,99.4137,0,0,
RFQ_0721,2025-11-14 00:18:46,ESP 15Y,15,3.75,99.4984,0.17282,99.3813,99.6059,3.7945,0.11228,2,1,2.09,3,99.5606,0,1,99.5354
RFQ_0722,2025-11-14 00:18:54,ESP 5Y,5,3.25,99.4332,0.0545,99.3805,99.4707,3.3751,0.04507,2,1,6.46,15,99.4706,0,1,99.4704
RFQ_0723,2025-11-14 00:21:31,ESP 10Y,10,3.5,99.2159,0.10766,99.1318,99.2964,3.5947,0.08229,2,1,7.27,5,99.2277,0,1,99.2075
RFQ_0724,2025-11-14 00:29:41,ESP 15Y,15,3.75,99.4824,0.22551,99.3624,99.587,3.7959,0.11228,2,2,4.15,2,99.4708,0,1,99.4993
RFQ_0725,2025-11-14 00:56:55,ESP 10Y,10,3.5,99.2949,0.10073,99.2019,99.3665,3.5851,0.08229,3,1,13.09,10,99.3596,0,1,99.3447
RFQ_0726,2025-11-14 00:58:03,ESP 2Y,2,2.75,99.4644,0.04688,99.4497,99.4879,3.03,0.01906,1,2,53.39,3,99.4667,1,0,
RFQ_0727,2025-11-14 01:04:20,ESP 5Y,5,3.25,99.4169,0.09749,99.3722,99.4624,3.3787,0.04507,2,2,11.72,3,99.406,0,1,99.4155
RFQ_0728,2025-11-14 01:09:15,ESP 10Y,10,3.5,99.2234,0.11312,99.1553,99.3199,3.5938,0.08229,3,2,2.27,2,99.1608,0,0,
RFQ_0729,2025-11-14 01:10:21,ESP 10Y,10,3.5,99.2455,0.12011,99.1503,99.3149,3.5911,0.08229,3,1,1.19,3,99.3088,0,1,99.2889
RFQ_0730,2025-11-14 01:15:23,ESP 5Y,5,3.25,99.4442,0.0975,99.4003,99.4905,3.3727,0.04507,3,2,1.71,6,99.4052,0,1,99.4103
RFQ_0731,2025-11-14 01:30:07,ESP 10Y,10,3.5,99.2235,0.09301,99.1325,99.2971,3.5938,0.08229,2,1,14.55,6,99.2826,0,1,99.2783
RFQ_0732,2025-11-14 01:32:10,ESP 10Y,10,3.5,99.2115,0.10382,99.1435,99.3081,3.5953,0.08229,2,2,5.55,7,99.1814,0,0,
RFQ_0733,2025-11-14 01:34:32,ESP 30Y,30,4.0,102.1403,0.1907,101.9832,102.3372,3.8781,0.17696,3,1,2.9,7,102.1603,0,1,102.1219
RFQ_0734,2025-11-14 01:41:34,ESP 5Y,5,3.25,99.4197,0.09008,99.3769,99.4671,3.3781,0.04507,2,2,2.45,3,99.3955,0,1,99.4129
RFQ_0735,2025-11-14 01:50:20,ESP 10Y,10,3.5,99.2554,0.20136,99.1857,99.3503,3.5899,0.08229,3,1,2.39,7,99.3287,0,1,99.301
RFQ_0736,2025-11-14 01:55:14,ESP 5Y,5,3.25,99.437,0.04848,99.3955,99.4857,3.3743,0.04507,2,1,12.66,3,99.4493,0,1,99.4465
RFQ_0737,2025-11-14 01:57:21,ESP 10Y,10,3.5,99.2246,0.10915,99.1557,99.3203,3.5937,0.08229,1,1,6.64,3,99.2505,0,0,
RFQ_0738,2025-11-14 01:58:30,ESP 30Y,30,4.0,101.9212,0.30447,101.7351,102.0891,3.8904,0.17696,2,2,20.86,8,101.805,0,0,
RFQ_0739,2025-11-14 01:59:34,ESP 10Y,10,3.5,99.2239,0.18056,99.1462,99.3108,3.5938,0.08229,2,1,4.77,7,99.2585,0,1,99.232
RFQ_0740,2025-11-14 02:00:44,ESP 15Y,15,3.75,99.4528,0.14353,99.3458,99.5704,3.7985,0.11228,2,2,4.66,3,99.4116,0,1,99.4416
RFQ_0741,2025-11-14 02:06:44,ESP 10Y,10,3.5,99.2283,0.09605,99.14,99.3046,3.5932,0.08229,2,2,7.34,1,99.151,1,0,
RFQ_0742,2025-11-14 02:11:55,ESP 10Y,10,3.5,99.2166,0.17981,99.1191,99.2837,3.5946,0.08229,2,2,9.43,6,99.1834,0,1,99.212
RFQ_0743,2025-11-14 02:25:45,ESP 10Y,10,3.5,99.2269,0.08446,99.1324,99.297,3.5934,0.08229,3,1,2.25,5,99.2879,0,1,99.2876
RFQ_0744,2025-11-14 02:37:43,ESP 15Y,15,3.75,99.4691,0.24578,99.3545,99.5791,3.7971,0.11228,3,2,10.88,6,99.3906,0,0,
RFQ_0745,2025-11-14 02:37:59,ESP 30Y,30,4.0,102.1058,0.25908,101.9431,102.2971,3.88,0.17696,3,2,3.15,15,102.0514,0,1,102.0707
RFQ_0746,2025-11-14 02:46:19,ESP 10Y,10,3.5,99.2113,0.18953,99.1415,99.3061,3.5953,0.08229,3,2,12.18,10,99.2038,0,0,
RFQ_0747,2025-11-14 02:53:39,ESP 10Y,10,3.5,99.2137,0.09547,99.14,99.3046,3.595,0.08229,3,1,1.35,2,99.2755,0,1,99.2463
RFQ_0748,2025-11-14 03:07:25,ESP 15Y,15,3.75,99.4696,0.27078,99.3542,99.5788,3.797,0.11228,1,2,17.18,10,99.4893,0,1,99.503
RFQ_0749,2025-11-14 03:13:47,ESP 10Y,10,3.5,99.2062,0.10399,99.1378,99.3024,3.5959,0.08229,2,1,13.61,1,99.2462,1,0,
RFQ_0750,2025-11-14 03:26:25,ESP 5Y,5,3.25,99.4326,0.09176,99.3844,99.4746,3.3752,0.04507,3,1,3.25,10,99.4729,0,1,99.4631
RFQ_0751,2025-11-14 03:28:47,ESP 10Y,10,3.5,99.2278,0.15816,99.1491,99.3137,3.5933,0.08229,2,2,11.21,1,99.1898,1,0,
RFQ_0752,2025-11-14 03:31:28,ESP 2Y,2,2.75,99.4732,0.0448,99.4567,99.4949,3.0254,0.01906,3,1,0.89,6,99.482,0,1,99.4798
RFQ_0753,2025-11-14 03:33:19,ESP 15Y,15,3.75,99.4729,0.16882,99.3657,99.5903,3.7967,0.11228,3,2,6.93,6,99.4405,0,1,99.4775
RFQ_0754,2025-11-14 03:50:50,ESP 2Y,2,2.75,99.4764,0.02745,99.4544,99.4926,3.0237,0.01906,3,2,0.58,2,99.4545,0,1,99.4575
RFQ_0755,2025-11-14 03:59:26,ESP 15Y,15,3.75,99.441,0.25514,99.3125,99.5371,3.7996,0.11228,2,2,1.86,12,99.4139,0,1,99.4388
RFQ_0756,2025-11-14 04:06:21,ESP 30Y,30,4.0,102.1301,0.28436,101.9687,102.3227,3.8786,0.17696,3,2,1.57,5,101.9712,0,1,101.9834
RFQ_0757,2025-11-14 04:07:41,ESP 10Y,10,3.5,99.223,0.19622,99.1634,99.328,3.5939,0.08229,3,2,6.03,6,99.1764,0,1,99.1882
RFQ_0758,2025-11-14 04:07:51,ESP 30Y,30,4.0,102.1145,0.271,101.9552,102.3092,3.8795,0.17696,1,2,16.54,3,102.1461,0,0,
RFQ_0759,2025-11-14 04:14:47,ESP 10Y,10,3.5,99.2542,0.08266,99.1502,99.3148,3.5901,0.08229,1,1,24.21,12,99.272,0,0,
RFQ_0760,2025-11-14 04:32:38,ESP 15Y,15,3.75,99.4925,0.22087,99.3986,99.6232,3.795,0.11228,3,1,4.25,15,99.5482,0,1,99.528
RFQ_0761,2025-11-14 04:36:46,ESP 5Y,5,3.25,99.4299,0.06601,99.3796,99.4698,3.3758,0.04507,2,1,5.08,1,99.4348,1,0,
RFQ_0762,2025-11-14 04:40:10,ESP 2Y,2,2.75,99.47,0.04142,99.4522,99.4904,3.0271,0.01906,3,1,2.22,5,99.4887,0,0,
RFQ_0763,2025-11-14 04:40:58,ESP 30Y,30,4.0,102.0862,0.33231,101.8941,102.2481,3.8811,0.17696,3,1,0.59,2,102.2025,0,1,102.1573
RFQ_0764,2025-11-14 04:42:25,ESP 2Y,2,2.75,99.4706,0.03987,99.4504,99.4886,3.0268,0.01906,1,2,55.35,10,99.4691,0,0,
RFQ_0765,2025-11-14 04:44:19,ESP 10Y,10,3.5,99.2249,0.18314,99.1439,99.3085,3.5936,0.08229,2,2,8.55,7,99.2036,0,1,99.2177
RFQ_0766,2025-11-14 04:45:37,ESP 30Y,30,4.0,102.084,0.23122,101.9517,102.3057,3.8812,0.17696,3,1,2.97,7,102.1747,0,1,102.137
RFQ_0767,2025-11-14 04:50:00,ESP 30Y,30,4.0,102.0283,0.36716,101.8457,102.1997,3.8843,0.17696,3,1,3.36,15,102.1353,0,0,
RFQ_0768,2025-11-14 04:50:03,ESP 10Y,10,3.5,99.1986,0.18878,99.1269,99.2915,3.5968,0.08229,3,2,8.06,5,99.16,0,1,99.1662
RFQ_0769,2025-11-14 04:51:10,ESP 15Y,15,3.75,99.4756,0.15825,99.3616,99.5862,3.7965,0.11228,3,2,4.05,6,99.4041,0,1,99.4266
RFQ_0770,2025-11-14 04:56:22,ESP 10Y,10,3.5,99.2379,0.16372,99.1641,99.3287,3.5921,0.08229,2,1,4.55,15,99.2607,0,1,99.2402
RFQ_0771,2025-11-14 05:00:35,ESP 10Y,10,3.5,99.2032,0.10477,99.1051,99.2697,3.5963,0.08229,3,2,3.22,4,99.1258,0,1,99.135
RFQ_0772,2025-11-14 05:10:54,ESP 10Y,10,3.5,99.2121,0.10382,99.1359,99.3005,3.5952,0.08229,1,2,16.28,2,99.2213,0,1,99.2249
RFQ_0773,2025-11-14 05:23:21,ESP 5Y,5,3.25,99.4221,0.05723,99.384,99.4742,3.3776,0.04507,1,2,22.26,4,99.4095,0,1,99.4132
RFQ_0774,2025-11-14 05:26:01,ESP 10Y,10,3.5,99.2064,0.13001,99.1507,99.3153,3.5959,0.08229,1,2,7.74,4,99.2031,1,0,
RFQ_0775,2025-11-14 05:35:15,ESP 15Y,15,3.75,99.4783,0.22394,99.3891,99.6137,3.7963,0.11228,3,2,4.89,8,99.3892,0,1,99.404
RFQ_0776,2025-11-14 05:37:32,ESP 5Y,5,3.25,99.4355,0.0781,99.3828,99.473,3.3746,0.04507,3,2,3.95,12,99.4214,0,1,99.4256
RFQ_0777,2025-11-14 05:43:33,ESP 10Y,10,3.5,99.2071,0.10875,99.1074,99.272,3.5958,0.08229,1,2,15.9,12,99.2113,0,1,99.2292
RFQ_0778,2025-11-14 05:58:41,ESP 5Y,5,3.25,99.4179,0.07102,99.3706,99.4608,3.3785,0.04507,2,1,2.0,3,99.4484,0,1,99.4404
RFQ_0779,2025-11-14 06:01:26,ESP 15Y,15,3.75,99.4857,0.14487,99.3912,99.6158,3.7956,0.11228,2,2,5.04,8,99.4615,0,1,99.4726
RFQ_0780,2025-11-14 06:08:28,ESP 5Y,5,3.25,99.4397,0.04645,99.3989,99.4891,3.3737,0.04507,2,2,8.42,5,99.4261,0,1,99.4274
RFQ_0781,2025-11-14 06:09:02,ESP 5Y,5,3.25,99.4421,0.09739,99.4049,99.4951,3.3731,0.04507,1,1,20.92,2,99.4473,0,1,99.4467
RFQ_0782,2025-11-14 06:14:08,ESP 5Y,5,3.25,99.4449,0.10558,99.3899,99.4801,3.3725,0.04507,2,2,4.08,5,99.4109,0,0,
RFQ_0783,2025-11-14 06:19:18,ESP 30Y,30,4.0,102.0863,0.26079,101.8784,102.2324,3.8811,0.17696,2,2,7.34,5,101.9713,0,1,101.9852
RFQ_0784,2025-11-14 06:20:14,ESP 10Y,10,3.5,99.2505,0.20417,99.1747,99.3393,3.5905,0.08229,1,1,3.82,3,99.2463,0,1,99.2262
RFQ_0785,2025-11-14 06:24:43,ESP 10Y,10,3.5,99.2611,0.16501,99.1872,99.3518,3.5892,0.08229,3,2,4.43,6,99.1961,0,0,
RFQ_0786,2025-11-14 06:27:48,ESP 10Y,10,3.5,99.2236,0.18131,99.1187,99.2833,3.5938,0.08229,2,1,6.18,2,99.255,0,1,99.2493
RFQ_0787,2025-11-14 06:37:25,ESP 5Y,5,3.25,99.4276,0.08178,99.3842,99.4744,3.3763,0.04507,3,1,1.4,12,99.4423,0,1,99.4358
RFQ_0788,2025-11-14 06:39:01,ESP 10Y,10,3.5,99.228,0.11827,99.1525,99.3171,3.5933,0.08229,2,2,3.19,12,99.2111,0,1,99.2276
RFQ_0789,2025-11-14 06:43:48,ESP 5Y,5,3.25,99.4308,0.05861,99.3817,99.4719,3.3756,0.04507,3,2,2.6,3,99.4083,0,0,
RFQ_0790,2025-11-14 06:53:36,ESP 10Y,10,3.5,99.2196,0.18685,99.1406,99.3052,3.5943,0.08229,2,1,15.49,8,99.2696,0,1,99.2487
RFQ_0791,2025-11-14 06:56:47,ESP 5Y,5,3.25,99.4128,0.11258,99.364,99.4542,3.3796,0.04507,3,2,2.77,12,99.3675,0,1,99.3805
RFQ_0792,2025-11-14 06:58:32,ESP 10Y,10,3.5,99.1972,0.17352,99.1288,99.2934,3.597,0.08229,2,2,4.71,2,99.1851,0,1,99.1987
RFQ_0793,2025-11-14 07:09:50,ESP 5Y,5,3.25,99.4209,0.08294,99.371,99.4612,3.3778,0.04507,2,2,10.31,6,99.4062,0,1,99.4069
RFQ_0794,2025-11-14 07:15:01,ESP 10Y,10,3.5,99.2085,0.12264,99.135,99.2996,3.5956,0.08229,3,1,2.06,2,99.2522,0,1,99.2387
RFQ_0795,2025-11-14 07:15:40,ESP 10Y,10,3.5,99.2426,0.16658,99.141,99.3056,3.5915,0.08229,1,2,13.38,7,99.2546,0,1,99.2744
RFQ_0796,2025-11-14 07:20:36,ESP 30Y,30,4.0,101.9692,0.41927,101.8062,102.1602,3.8877,0.17696,2,1,3.61,5,102.0767,0,1,102.0643
