timestamp,bid_price_1,bid_size_1,bid_price_2,bid_size_2,bid_price_3,bid_size_3,bid_price_4,bid_size_4,bid_price_5,bid_size_5,bid_price_6,bid_size_6,bid_price_7,bid_size_7,bid_price_8,bid_size_8,bid_price_9,bid_size_9,bid_price_10,bid_size_10,ask_price_1,ask_size_1,ask_price_2,ask_size_2,ask_price_3,ask_size_3,ask_price_4,ask_size_4,ask_price_5,ask_size_5,ask_price_6,ask_size_6,ask_price_7,ask_size_7,ask_price_8,ask_size_8,ask_price_9,ask_size_9,ask_price_10,ask_size_10
1717216020,100037.07,1.929,100035.01,0.0591,100032.67,0.1039,100027.14,2.2578,100020.55,3.8233,100018.05,2.4873,100015.32,0.8813,100010.52,3.4897,99998.11,2.4029,99989.08,3.5668,100043.75,1.7654,100045.1,0.3403,100048.97,0.1092,100050.17,2.155,100057.39,3.7634,100064.85,1.2535,100068.62,1.4027,100071.6,2.0788,100083.86,1.9956,100093.31,3.9894
1717216080,100040.02,1.1186,100038.24,0.9235,100036.83,1.1312,100034.14,1.4691,100031.59,3.2722,100029.08,1.6231,100024.68,3.6673,100013.54,3.2455,100001.17,2.8335,99988.43,0.4041,100054.3,1.3438,100055.94,1.0783,100058.95,1.0873,100061.92,2.1901,100064.23,1.2881,100068.81,0.8002,100078.78,1.711,100084.57,0.3387,100085.87,0.4262,100094.73,2.4426
1717216140,100041.83,1.5531,100039.43,1.0787,100038.29,1.8962,100035.75,2.354,100028.9,2.1757,100022.77,2.9596,100016.7,0.1984,100012.36,0.7611,99999.31,0.2192,99986.76,3.4961,100054.53,1.0718,100055.89,0.7731,100059.33,1.8258,100060.83,3.8004,100067.63,2.8525,100069.21,0.8224,100072.17,2.5653,100073.35,3.6891,100076.92,2.7607,100090.86,0.0289
1717216200,100031.33,1.9696,100028.36,1.6618,100026.05,1.6837,100024.83,0.5753,100022.23,2.6774,100014.18,1.6971,100007.75,3.4563,99999.87,0.8275,99987.88,2.9492,99983.07,2.7642,100044.65,0.8566,100046.21,1.8071,100050.06,1.002,100054.07,2.5099,100057.64,2.787,100062.23,2.6552,100065.35,2.554,100067.62,3.6098,100074.72,0.7416,100080.31,3.7746
1717216260,100038.43,0.8265,100036.36,0.6052,100033.36,0.2616,100031.77,3.2933,100025.02,3.8013,100019.58,1.9969,100017.37,3.9823,100011.21,0.4463,100007.36,3.334,100003.77,3.0525,100052.73,0.5214,100054.96,0.9043,100056.46,1.2142,100057.67,3.7351,100063.65,0.764,100066.33,1.2785,100072.74,3.7949,100077.49,3.8022,100090.01,1.407,100093.82,2.5801
1717216320,100038.94,0.1741,100037.57,0.429,100034.27,0.9058,100028.91,0.2868,100026.31,2.1189,100020.86,0.582,100010.7,0.2363,100002.17,1.6456,99994.49,2.4782,99991.11,3.7319,100046.86,0.3298,100048.07,0.5056,100050.4,1.1473,100055.47,3.0771,100057.25,0.9058,100063.27,2.2589,100064.98,2.599,100076.0,3.7495,100085.06,1.137,100094.68,1.8042
1717216380,100034.59,0.723,100031.61,0.9372,100027.4,0.3486,100023.71,1.4469,100021.78,2.552,100019.38,3.8698,100008.89,3.5289,100003.84,0.0935,99992.77,0.5845,99985.33,2.8456,100045.71,0.4926,100047.51,1.6883,100049.75,1.8867,100052.86,1.6767,100058.62,1.7811,100062.73,1.4606,100066.83,1.6015,100075.78,0.8316,100079.5,0.772,100083.22,3.4957
1717216440,100029.79,1.119,100027.26,0.846,100024.01,0.4664,100022.3,0.4435,100017.06,1.2083,100009.4,3.1006,100002.47,0.213,99999.09,2.2113,99996.13,1.5433,99987.88,0.7295,100043.79,1.4032,100045.56,1.3506,100047.52,1.5046,100051.34,0.6319,100054.95,3.1296,100057.53,1.651,100062.98,3.4734,100065.42,3.7257,100070.37,3.7328,100079.94,2.9439
1717216500,100027.89,0.2172,100026.87,1.7314,100025.69,1.7126,100023.12,3.6082,100020.8,0.6109,100018.1,3.3643,100013.65,3.6379,100006.23,3.3147,99999.29,2.8174,99994.24,0.415,100040.75,1.8066,100042.05,0.8596,100044.92,1.2557,100046.71,2.2138,100050.76,3.9334,100057.28,3.6156,100067.55,2.6588,100070.17,1.7852,100080.61,0.551,100086.95,1.5237
1717216560,100009.08,1.645,100006.22,1.1905,100004.58,1.7933,99998.73,3.787,99994.05,3.5436,99985.14,3.5471,99983.49,0.5484,99979.19,1.5805,99976.32,3.9717,99964.25,2.6789,100049.72,0.6754,100052.14,1.9001,100053.43,1.2255,100058.43,0.0737,100065.22,1.6768,100067.57,3.4065,100070.4,1.1282,100077.12,3.6645,100084.24,3.6242,100085.97,0.9628
1717216620,100031.61,0.1289,100029.11,1.5315,100026.51,0.2065,100022.75,0.5313,100015.39,2.5004,100008.51,0.0867,100003.9,3.6191,99998.72,0.1536,99989.32,2.7905,99983.62,3.2146,100040.93,1.579,100042.74,0.7172,100047.04,1.4523,100050.81,1.9604,100053.54,3.6543,100061.89,0.3483,100069.22,1.2813,100075.82,0.463,100086.95,3.2268,100089.45,0.3069
1717216680,100021.24,1.5688,100018.51,0.0688,100017.47,1.6236,100012.11,2.4737,100010.1,2.5082,100002.13,1.8484,99992.83,3.1467,99990.67,0.4967,99980.87,0.8061,99969.42,0.3338,100034.26,1.9052,100035.27,1.5936,100037.08,0.1475,100038.48,1.2884,100042.92,1.9094,100045.5,3.9518,100052.25,0.7524,100056.42,2.7079,100068.23,0.2545,100071.82,0.0352
1717216740,100037.56,1.1069,100034.61,1.4149,100031.15,0.1978,100029.22,1.2924,100021.77,0.6581,100015.69,2.3733,100008.97,2.0316,100004.83,1.7118,99993.53,2.9444,99985.1,2.6228,100044.0,0.5408,100046.51,0.1761,100047.73,0.7212,100052.39,2.4832,100058.71,0.329,100065.82,2.8673,100066.94,2.9796,100068.91,2.3567,100081.36,1.4523,100091.9,2.716
1717216800,100045.02,0.929,100042.54,0.9869,100039.79,1.5387,100037.22,3.9964,100034.98,2.353,100033.64,1.4181,100028.22,1.8519,100017.07,3.3875,100003.91,1.8599,99990.33,1.8142,100058.42,1.5136,100060.26,0.0977,100061.75,0.6676,100067.7,2.5325,100071.29,0.0657,100078.62,2.6505,100081.26,2.3758,100084.29,0.3884,100090.18,0.6081,100095.9,0.0965
1717216860,100041.56,1.1212,100040.1,0.9987,100036.57,0.8941,100030.83,0.6477,100023.54,0.2484,100014.84,0.277,100010.77,1.912,100006.59,0.9483,99993.8,3.2165,99986.97,0.0617,100056.12,0.3593,100058.38,1.3839,100060.88,0.2876,100062.53,1.1348,100068.24,3.2304,100076.15,1.4846,100086.37,0.2619,100092.29,1.6738,100095.91,1.3115,100100.18,3.4888
1717216920,100029.42,1.5843,100027.31,1.1756,100025.15,0.429,100023.52,1.2941,100018.4,3.8848,100015.57,2.3754,100012.32,3.2804,100005.95,1.8843,100004.7,2.0487,100002.37,3.0033,100044.14,0.2085,100046.12,1.2251,100050.24,1.9186,100052.57,1.8034,100058.62,3.1672,100061.83,0.5809,100070.89,0.2455,100074.6,2.5359,100079.69,3.3011,100087.45,0.593
1717216980,100034.41,1.2293,100032.34,1.6571,100029.08,1.9176,100025.09,0.4902,100019.32,2.9446,100016.76,3.1974,100013.08,3.1649,100007.43,3.2762,100006.29,1.0513,100003.27,0.1109,100049.27,1.5366,100050.43,0.9566,100054.61,0.3378,100058.74,2.2255,100063.6,3.0363,100065.46,1.1015,100069.08,2.8281,100075.07,0.66,100077.68,3.8249,100080.41,3.4723
1717217040,100041.23,1.455,100039.13,1.2763,100035.87,0.8213,100033.23,3.3459,100032.01,1.1388,100026.49,2.2784,100017.09,0.2329,100008.2,0.5361,100006.41,0.2809,100003.28,2.0959,100049.39,0.5083,100051.9,1.946,100054.08,0.8547,100058.84,1.9749,100063.38,2.1035,100069.51,1.59,100071.99,3.2932,100081.95,1.7995,100084.39,3.6466,100089.04,0.9647
1717217100,100033.17,1.6936,100031.72,0.1327,100029.95,0.5037,100028.19,3.4832,100023.94,1.2986,100016.89,2.6843,100015.7,3.0645,100009.29,2.6819,99999.58,2.2046,99998.01,2.3628,100038.69,1.1863,100039.7,1.4186,100042.74,0.7678,100048.23,0.6651,100050.62,2.1496,100058.94,2.9796,100062.61,2.2295,100069.23,0.6479,100072.75,2.4344,100078.43,1.315
1717217160,100031.18,0.1062,100028.97,1.3202,100026.18,0.8411,100024.26,0.1762,100018.03,2.9738,100010.03,0.8086,100003.62,2.9916,99993.45,2.7001,99981.37,3.2733,99975.32,0.2269,100039.04,1.1554,100041.81,0.542,100044.6,0.6543,100046.68,0.7319,100049.85,2.0034,100056.61,2.8827,100061.96,1.5691,100071.25,3.6841,100078.25,2.391,100090.38,2.6714
1717217220,100025.72,0.0505,100024.66,0.1476,100023.62,0.5848,100022.62,1.7858,100016.88,3.8452,100015.1,1.4785,100007.97,3.8841,99998.81,1.4976,99994.31,2.618,99989.14,0.1496,100031.8,0.3266,100033.71,1.8679,100038.16,1.8334,100039.76,2.5505,100046.95,3.1731,100054.99,3.7289,100057.65,0.4592,100066.62,1.8264,100078.7,2.7827,100083.53,0.1
1717217280,100036.88,0.4702,100035.08,0.786,100033.95,0.8934,100030.63,0.7083,100029.54,3.5907,100023.29,3.8381,100013.96,2.8425,100005.05,0.8188,100000.71,2.6883,99986.23,0.7604,100048.8,1.6302,100051.79,0.136,100054.76,1.7211,100058.56,2.8148,100064.71,2.8651,100071.65,1.1532,100073.49,1.4755,100083.51,2.1829,100089.18,3.6083,100100.35,2.1677
1717217340,100046.78,1.1814,100045.04,1.9678,100041.35,0.3379,100036.99,3.5588,100031.59,1.6372,100022.9,0.3549,100019.5,0.5592,100008.33,2.5854,100001.69,2.1615,99991.17,3.5601,100055.86,1.8407,100058.83,0.3328,100061.02,1.2838,100065.75,3.4059,100070.47,3.9092,100077.81,3.3005,100082.58,3.2955,100093.27,3.9621,100101.07,2.0831,100110.12,1.0263
1717217400,100007.82,1.3838,100005.24,1.0039,100003.11,1.6811,100000.24,3.7483,99995.84,3.2792,99993.09,1.411,99988.21,3.0087,99986.04,2.5655,99979.37,3.3391,99965.84,0.7614,100020.22,1.5975,100022.23,0.2602,100023.73,0.1908,100029.48,0.9749,100033.12,3.3027,100038.46,0.3954,100047.2,0.1038,100048.54,0.4931,100051.86,3.1065,100053.86,1.0212
1717217460,100012.71,0.8359,100010.31,0.6354,100007.96,0.4565,100004.81,2.3629,100000.7,2.4631,99999.37,1.9704,99998.07,1.2853,99996.73,2.8055,99984.96,1.5412,99976.42,0.401,100021.29,1.2595,100022.99,1.9442,100025.71,0.1033,100026.9,1.9549,100033.79,1.9047,100039.14,0.341,100047.02,2.8653,100058.17,1.8242,100068.53,0.9731,100083.3,0.147
1717217520,100006.11,0.4723,100004.29,0.0701,100002.84,1.7323,99997.94,3.7428,99994.05,2.0133,99989.34,2.7916,99984.65,3.7007,99976.46,0.2044,99968.14,2.7959,99960.27,3.61,100019.65,0.3674,100021.23,0.6963,100022.61,0.3519,100027.8,0.8045,100031.96,0.0327,100039.17,3.2291,100048.77,3.0921,100050.25,0.7389,100055.5,2.7353,100068.34,0.9226
1717217580,99996.93,0.248,99995.65,1.4937,99991.34,1.1474,99988.15,1.473,99982.6,0.0919,99977.4,2.7783,99970.37,0.4342,99964.16,1.1228,99956.2,1.6948,99954.28,1.0585,100011.05,0.7474,100012.85,1.8426,100017.03,1.7573,100018.63,0.6564,100023.34,2.6619,100027.91,3.9861,100032.45,1.0594,100034.19,3.1621,100037.51,1.6589,100046.34,0.9367
1717217640,100011.87,0.0718,100010.75,1.5868,100009.36,1.3485,100005.43,0.0453,99998.71,0.5569,99990.34,3.4437,99981.73,0.7628,99975.51,1.9202,99973.27,1.5576,99963.4,2.1702,100023.89,0.3349,100025.14,1.0442,100029.16,0.1826,100032.72,3.9496,100037.41,0.9958,100044.43,3.3607,100048.87,0.9091,100052.76,0.2481,100059.15,3.484,100071.08,0.1204
1717217700,100032.81,1.2326,100030.08,1.5098,100028.63,1.249,100023.68,3.5561,100018.48,3.0242,100016.22,2.3999,100012.49,3.0947,100006.73,0.1333,100004.9,0.3485,99991.42,0.5908,100041.71,0.7706,100043.5,0.9558,100047.32,1.8384,100049.84,2.1458,100052.96,1.2395,100061.55,2.0506,100066.22,3.4859,100074.79,2.784,100087.34,2.4248,100097.59,2.3002
1717217760,100033.48,0.7177,100031.45,1.2812,100029.57,0.573,100027.21,1.1629,100022.87,1.2591,100014.62,3.6298,100008.25,1.4006,100003.88,3.3047,99996.41,1.652,99991.71,1.7012,100043.38,1.5482,100046.16,0.3216,100049.86,0.6253,100054.29,1.4523,100058.82,1.2914,100066.2,2.3312,100068.85,2.9011,100079.49,2.558,100083.06,3.1619,100095.69,0.7405
1717217820,100021.18,0.9945,100019.64,1.158,100016.76,0.3354,100012.73,1.0176,100005.45,3.2543,99996.57,0.023,99993.78,3.7371,99982.57,1.8245,99969.19,2.3385,99964.31,2.2741,100028.64,0.1494,100030.5,1.9643,100033.58,0.9789,100036.51,0.4866,100038.69,1.4517,100046.1,0.2275,100055.15,1.1167,100062.18,1.081,100072.98,3.7037,100083.59,0.8275
1717217880,100023.28,0.7083,100021.03,0.5905,100018.53,0.4995,100014.44,2.2868,100011.7,2.2149,100003.98,0.6153,99997.72,1.2737,99994.3,3.2248,99982.98,0.8205,99973.35,3.8183,100028.38,1.4939,100031.34,0.576,100034.04,0.2366,100039.27,0.8917,100043.25,0.6709,100045.64,0.8892,100047.66,0.9627,100052.05,2.3228,100060.55,1.5529,100064.54,0.4105
1717217940,100006.89,1.4914,100005.12,1.2494,100002.79,1.1055,100000.43,3.5284,99996.24,3.1605,99991.05,1.2951,99985.3,2.4664,99975.08,2.4302,99969.42,2.8168,99960.01,2.7987,100016.31,1.5867,100017.72,0.6627,100020.14,0.5351,100022.6,0.9313,100027.5,1.8842,100028.69,3.7417,100032.01,2.7933,100037.99,3.2024,100043.85,1.3873,100050.18,1.9689
1717218000,100009.45,0.5471,100007.99,0.7649,100003.5,0.9831,100001.66,3.4161,99996.47,2.4004,99988.99,3.3852,99978.68,1.4646,99969.32,0.369,99956.87,0.3786,99946.13,0.2098,100015.35,1.8674,100017.26,0.6216,100021.26,0.5931,100026.84,0.9241,100029.87,2.0868,100032.72,0.3782,100034.22,2.6219,100043.84,3.8158,100056.61,0.712,100065.28,3.7686
1717218060,100003.39,0.431,100000.96,0.1814,99999.61,1.6437,99997.72,0.5053,99993.71,3.0458,99986.92,0.6193,99977.07,0.9901,99975.97,3.4231,99965.39,2.0579,99964.1,2.023,100016.47,0.3132,100017.57,0.354,100019.03,1.7303,100024.2,2.2997,100027.02,0.9907,100029.42,0.4484,100032.78,2.5641,100042.08,0.2776,100047.79,0.0123,100055.24,3.1974
1717218120,99998.31,0.8376,99996.26,1.9261,99991.96,0.7402,99987.93,2.8762,99982.06,3.009,99976.87,1.6366,99971.09,2.0039,99961.24,0.8355,99952.74,1.4763,99947.56,2.4215,100008.73,0.7831,100010.48,0.6634,100012.17,0.0813,100015.35,2.5574,100017.31,3.4621,100024.63,2.9994,100031.8,1.2149,100035.49,0.0753,100039.33,1.7617,100047.14,1.8707
1717218180,99990.43,0.8608,99989.33,1.8981,99985.19,1.8494,99982.71,0.2219,99978.69,1.5524,99972.46,1.7392,99965.78,1.4255,99959.14,1.9137,99946.46,3.4758,99938.75,1.4164,100000.07,1.8479,100001.4,1.9846,100002.91,1.4367,100005.26,0.1085,100007.68,2.0892,100008.88,1.6196,100017.46,1.8466,100025.3,1.1469,100026.94,2.0728,100029.66,1.7592
1717218240,99990.95,1.5697,99988.49,1.1544,99987.26,1.9379,99981.59,1.5179,99976.3,1.765,99969.52,1.0758,99967.17,3.6608,99965.14,1.5417,99959.21,0.1771,99953.97,3.8147,99996.31,1.1601,99998.15,1.6605,99999.68,1.1168,100001.95,3.6651,100002.96,0.2743,100010.83,1.0694,100016.41,0.2737,100022.56,3.925,100035.12,1.979,100037.24,1.8438
1717218300,99984.39,1.7087,99981.48,0.5533,99978.52,1.7839,99973.45,1.3291,99968.13,2.1116,99961.79,3.3431,99955.18,2.7336,99945.32,3.1154,99941.25,3.2616,99934.18,1.096,99999.19,0.6361,100002.14,1.9831,100003.32,1.2038,100008.32,1.038,100014.68,2.2245,100022.44,0.8836,100032.52,1.8627,100035.21,0.4034,100042.98,1.4583,100054.38,1.683
1717218360,99982.41,0.9883,99979.55,0.1793,99977.45,1.7841,99974.28,3.2621,99972.27,1.898,99971.03,3.751,99968.91,0.9504,99958.24,1.9725,99945.26,2.3578,99938.58,3.3993,99989.03,1.2406,99990.36,0.3604,99992.5,0.7849,99993.92,0.3376,100000.09,0.0439,100005.42,1.9757,100007.29,3.8805,100017.18,2.5954,100030.58,0.0183,100034.07,0.5426
1717218420,99981.24,1.6622,99979.53,1.1654,99978.38,1.7911,99975.73,0.1654,99970.94,3.9529,99965.03,3.2875,99962.2,0.688,99956.9,3.974,99954.56,2.3775,99944.94,2.1091,99993.1,0.6047,99994.23,1.232,99996.14,1.3048,100000.64,0.3935,100005.58,2.7592,100006.84,3.4101,100014.16,2.7827,100024.07,1.4414,100031.43,1.1817,100042.31,1.6104
1717218480,99983.55,0.6532,99981.9,0.5193,99980.38,0.3527,99978.98,2.3549,99977.21,0.4396,99972.62,0.6058,99970.92,3.0838,99962.36,2.3213,99952.38,1.747,99949.66,2.5808,99998.39,1.1266,100000.57,1.878,100002.3,0.9728,100003.47,0.6346,100005.71,0.2736,100006.96,3.4137,100010.36,0.7544,100016.83,2.6367,100022.8,2.8395,100028.33,0.5403
1717218540,99988.59,0.6638,99985.76,1.1548,99982.31,0.0645,99977.39,3.8176,99973.69,1.9527,99964.78,0.6012,99955.38,0.9677,99947.74,3.8287,99935.4,2.8859,99928.55,3.0857,99997.81,1.4372,100000.41,0.7774,100001.42,0.9915,100006.54,2.0093,100008.91,1.3367,100015.18,2.9488,100020.98,2.1282,100031.77,3.9746,100040.42,2.4528,100047.51,3.7998
1717218600,99992.24,1.1169,99990.16,1.5238,99989.01,0.6986,99985.97,2.5119,99979.82,1.9033,99971.8,3.7169,99962.11,2.439,99958.57,1.2676,99950.19,1.8026,99944.98,2.6117,100004.44,0.4975,100007.25,0.5456,100009.18,1.0849,100010.38,3.8085,100014.3,1.594,100018.74,3.835,100027.36,1.1018,100037.32,2.1907,100043.53,2.012,100057.87,3.1806
1717218660,100002.49,0.1498,99999.51,0.4662,99996.2,0.6107,99994.62,0.947,99987.19,2.2474,99983.56,2.1848,99980.66,2.7435,99978.78,2.5909,99965.95,0.0926,99963.13,3.0001,100013.49,1.332,100015.83,0.8604,100020.0,0.448,100021.82,0.3994,100028.88,1.2449,100034.22,2.1992,100035.87,3.9314,100046.48,3.4136,100047.52,0.9658,100059.42,3.1798
1717218720,100003.48,0.93,100002.24,1.5437,99998.51,0.9573,99996.9,2.6753,99994.09,0.3422,99986.78,1.4194,99982.09,0.7653,99970.7,2.904,99958.31,2.4852,99943.74,3.0683,100009.62,0.3665,100011.3,1.0681,100014.72,0.4286,100020.67,3.0317,100023.96,1.3673,100028.07,3.0295,100030.06,2.0546,100039.99,0.8573,100043.36,2.5536,100055.19,2.9935
1717218780,100004.88,1.3312,100002.05,1.014,99998.36,0.8052,99994.14,0.8045,99992.87,1.8171,99991.84,1.4281,99981.46,3.7363,99973.32,1.668,99961.85,3.8786,99948.79,0.35,100012.14,1.2096,100014.26,0.2772,100015.74,1.014,100021.72,2.9064,100024.93,2.5035,100026.19,3.3426,100030.21,1.2551,100040.25,1.1809,100051.98,0.2291,100057.19,3.8567
1717218840,99970.37,0.3484,99968.69,0.8535,99967.43,1.0854,99966.05,1.2405,99963.11,0.1007,99954.26,1.3177,99946.49,3.4793,99935.25,2.4156,99923.6,1.4565,99921.27,1.0642,99979.17,1.7824,99980.54,0.464,99984.34,0.5015,99986.72,3.3675,99991.3,2.1698,99999.17,3.2482,100005.38,2.3137,100013.98,1.1959,100021.88,1.1972,100035.42,3.0117
1717218900,99968.86,1.3329,99967.32,0.1515,99966.08,1.9005,99962.14,0.4362,99958.04,1.8822,99954.15,2.1724,99950.64,2.3675,99943.47,3.1785,99941.44,0.6818,99931.36,2.2804,99978.06,1.2801,99979.09,0.4759,99982.57,0.3803,99988.36,3.4567,99992.67,3.9587,99993.71,2.0967,99997.31,3.1807,100006.85,0.7583,100014.69,0.2469,100018.65,2.6709
1717218960,99957.61,0.8388,99955.43,1.826,99953.42,0.5356,99948.14,0.5073,99944.41,2.5969,99939.43,3.9115,99934.58,0.7727,99930.79,0.5215,99927.49,2.5669,99924.81,2.6874,99966.05,0.1284,99969.05,1.5025,99972.61,1.3839,99974.27,0.8804,99981.51,2.3026,99987.72,2.8718,99996.61,0.0649,99998.78,0.8333,100001.59,2.9,100013.59,3.4765
1717219020,99952.04,1.3766,99950.15,0.443,99946.93,0.4532,99944.16,3.4811,99937.59,2.6526,99932.67,3.7971,99927.51,1.0159,99921.75,0.6428,99910.98,3.3364,99899.5,2.1019,99963.64,0.2653,99965.21,0.6027,99966.83,1.5497,99970.2,3.0529,99971.62,1.8232,99975.05,0.905,99977.96,3.4568,99988.19,3.8544,99992.56,1.9266,99999.7,0.5426
1717219080,99937.29,1.9737,99935.19,1.3017,99933.68,0.572,99930.83,1.0267,99929.18,3.4494,99924.05,1.2478,99919.22,0.2612,99907.69,0.4374,99895.45,1.0159,99891.03,3.8311,99946.13,1.7189,99948.28,1.8526,99952.51,1.2737,99958.39,0.0234,99965.62,1.3162,99972.14,2.22,99978.54,0.0158,99981.66,0.4428,99986.49,3.059,99991.01,3.2203
1717219140,99936.91,1.9233,99934.78,0.7459,99932.45,1.268,99927.0,1.3056,99920.42,1.434,99913.35,2.1346,99907.67,1.729,99900.48,2.762,99898.19,3.5847,99893.95,3.4675,99948.61,0.8541,99951.6,0.1916,99954.99,1.9531,99958.19,0.5515,99963.99,0.8817,99965.76,1.0333,99975.49,1.6425,99987.39,2.5756,99999.51,3.5735,100001.82,3.695
1717219200,99934.37,1.2167,99931.88,1.8796,99930.03,0.9782,99927.65,0.6765,99921.72,2.9174,99913.32,1.9633,99902.89,3.1849,99892.13,0.4094,99884.83,0.925,99875.77,0.0104,99941.87,1.8726,99944.38,1.1348,99945.95,1.4909,99951.86,2.2911,99957.19,0.7783,99964.77,0.9445,99966.2,0.7258,99976.3,0.7986,99980.99,0.2545,99988.28,2.4784
1717219260,99933.99,0.765,99931.48,1.5341,99927.56,0.8921,99923.12,3.3361,99921.08,1.5186,99918.71,0.1502,99916.05,3.3732,99910.42,0.3485,99907.45,0.3021,99900.64,1.7441,99946.23,0.3741,99948.66,1.4418,99952.75,1.0852,99958.26,2.3708,99965.51,2.3466,99969.15,1.8177,99978.02,2.3811,99986.29,0.8702,99992.9,0.6968,100005.61,1.7859
1717219320,99918.38,1.6067,99915.71,0.4327,99913.67,1.5565,99910.35,0.3732,99905.57,3.1884,99903.56,0.2246,99895.56,2.1388,99885.13,2.2447,99879.19,2.6021,99868.22,3.2687,99932.64,0.4006,99935.39,1.6079,99937.23,0.149,99942.52,2.1792,99944.01,2.1606,99945.68,2.1051,99947.56,1.0519,99954.6,3.3142,99956.15,1.9671,99968.88,0.5675
1717219380,99924.78,0.3383,99922.9,0.8731,99919.68,0.2063,99914.88,1.849,99909.45,3.9711,99905.75,0.1421,99904.64,0.119,99896.32,0.1066,99885.2,0.1311,99879.69,3.0327,99930.68,1.1924,99931.85,0.4213,99936.18,0.2416,99941.1,2.1607,99944.51,3.152,99951.5,2.4234,99959.33,3.9537,99963.78,2.692,99974.71,2.021,99979.77,1.1756
1717219440,99922.81,1.3529,99920.73,0.61,99917.9,1.5476,99916.15,3.2992,99913.27,2.4904,99911.93,1.524,99910.55,1.7444,99909.26,2.4009,99908.22,1.0525,99903.79,1.388,99929.29,0.7549,99931.32,1.0836,99933.74,1.1479,99935.92,0.6056,99938.67,0.9191,99942.24,2.6487,99946.72,3.2881,99956.36,1.5075,99957.88,2.86,99967.63,0.2216
1717219500,99917.49,1.1386,99915.25,1.5837,99914.19,1.2676,99910.01,3.755,99903.0,0.7472,99901.49,1.0786,99900.04,0.4984,99894.73,3.3412,99892.18,2.2276,99883.77,0.0298,99931.05,0.5544,99933.76,0.396,99938.08,1.022,99943.74,2.0675,99947.2,3.0578,99952.42,0.266,99955.97,0.6279,99957.69,2.7896,99966.43,1.1877,99969.82,2.29
1717219560,99911.4,0.3593,99909.91,0.8686,99906.41,0.7681,99901.78,2.118,99899.39,1.2452,99892.16,0.3379,99882.86,3.2899,99878.66,3.929,99872.78,1.4252,99861.28,3.0331,99920.48,0.1325,99922.29,0.4967,99925.65,0.7129,99930.07,1.1824,99937.3,3.6466,99938.49,0.3476,99943.07,1.6507,99947.15,1.1695,99955.35,3.2607,99963.42,3.673
1717219620,99935.88,1.1344,99933.88,0.398,99929.44,0.6965,99923.58,1.8681,99917.17,0.2555,99910.67,0.1598,99903.14,0.2395,99892.76,0.9629,99880.3,0.8437,99868.59,1.4267,99944.56,0.5525,99946.19,1.4323,99948.57,0.4827,99950.28,0.4177,99951.89,2.4034,99957.1,2.8878,99965.58,2.1821,99973.25,0.8025,99981.67,2.5272,99985.44,0.875
1717219680,99925.6,1.7706,99922.89,1.4606,99918.54,1.8404,99914.48,2.0245,99908.55,1.3165,99904.44,1.8522,99898.68,1.6347,99891.61,3.4574,99879.46,0.0526,99875.87,3.2832,99932.86,0.1073,99934.07,1.5683,99935.47,0.2994,99939.45,3.6981,99942.04,1.5154,99946.82,2.8143,99950.33,1.1418,99962.09,0.4876,99972.15,1.6679,99973.2,2.488
1717219740,99914.15,0.3112,99913.03,0.6569,99911.79,0.2902,99908.16,3.0898,99905.29,2.1615,99902.48,1.594,99896.95,3.3539,99889.5,3.0285,99883.41,0.6907,99872.29,3.767,99927.07,1.0364,99928.22,0.93,99930.39,0.8656,99931.85,3.7358,99937.37,3.4305,99940.72,2.0835,99945.59,2.9911,99955.72,2.5256,99966.44,1.3566,99974.34,1.588
1717219800,99909.8,1.4027,99908.57,0.3011,99904.84,0.085,99903.63,0.7798,99896.19,2.0858,99893.56,1.5685,99884.16,0.3626,99873.58,0.1188,99870.65,1.828,99865.17,2.9832,99915.26,0.3922,99916.7,1.8001,99918.94,1.6439,99922.49,0.7418,99927.21,1.9467,99934.99,1.7036,99941.32,3.6106,99949.15,3.9358,99960.54,1.1687,99975.03,0.4722
1717219860,99908.88,1.971,99906.32,0.7181,99904.49,1.7325,99898.92,2.9493,99894.49,1.6358,99891.79,2.5841,99884.96,0.5053,99882.83,1.4885,99873.19,0.082,99860.68,2.0345,99921.82,1.1826,99922.95,0.6142,99925.96,1.8732,99930.53,1.8179,99933.19,3.2312,99937.41,2.3954,99943.86,3.7709,99949.48,2.5017,99960.58,3.4796,99970.78,3.3228
1717219920,99905.49,1.368,99902.97,1.7157,99901.65,1.0683,99899.93,3.1363,99895.16,2.5507,99889.61,0.5963,99883.24,1.1847,99873.75,3.5505,99865.63,3.1713,99852.63,3.8136,99917.95,0.2613,99920.63,1.6238,99922.41,1.572,99927.29,1.7252,99931.96,3.8429,99933.39,2.4926,99934.61,2.2361,99937.32,2.5646,99944.03,1.6766,99957.51,2.5713
1717219980,99917.06,1.9896,99915.6,1.2331,99913.46,1.342,99907.92,2.6043,99901.08,2.0856,99894.83,2.249,99893.66,3.2769,99889.53,0.0223,99884.22,1.6358,99873.93,3.9266,99927.68,1.1542,99929.55,0.1084,99933.36,1.5789,99936.4,3.0548,99940.93,0.595,99947.22,0.3831,99953.45,2.2959,99958.24,2.5251,99970.79,0.8744,99979.65,3.2369
